seed,edge_avg_wait,cloud_avg_wait,coord_avg_wait,edge_avg_delay,cloud_avg_delay,coord_avg_delay,edge_E_avg_delay,edge_E_avg_response,edge_C_avg_delay,edge_C_avg_response,edge_L,edge_Lq,cloud_L,cloud_Lq,coord_L,coord_Lq,edge_utilization,coord_utilization,cloud_avg_busy_servers,edge_E_utilization,edge_C_utilization,edge_E_L,edge_E_Lq,edge_C_L,edge_C_Lq,edge_throughput,cloud_throughput,coord_throughput,edge_service_time_mean,cloud_service_time_mean,coord_service_time_mean,count_E,count_E_P1,count_E_P2,count_E_P3,count_E_P4,count_C,E_utilization,C_utilization
1987640711,1.7684106215502082,0.7986075192073312,0.6801721038810156,1.3831661355628115,-2.2951099659906082e-14,0.24400666557170797,1.378961156489992,1.8781718178652824,1.3936962244729132,1.4935471475401918,3.4106029382155594,2.667610355029102,0.43953466950632014,-1.2631741827119565e-14,0.5630964519948362,0.20200664929144896,0.7429925831864574,0.36108980270338725,0.43953466950632014,0.688036999354951,0.05495558383151573,2.5885899517390096,1.9005529523840587,0.8220129864764728,0.767057402644957,1.9286261327845833,0.5503763224550983,0.8278734878743869,0.38524448598739663,0.7986075192073542,0.4361654383093076,71529,23888,29768,11854,6019,47553,0.688036999354951,0.05495558383151573
1711184500,1.7401326906710748,0.8030244169985591,0.6863834317292304,1.356131214956737,1.5032029128407504e-14,0.24772413810167015,1.3533855317357186,1.8511882153224324,1.3629810697538758,1.4630744297412894,3.372785237613819,2.6285003244835625,0.44536509067944763,8.336908410446652e-15,0.5690223068972249,0.20536707912895286,0.7442849131302562,0.3636552277682721,0.44536509067944763,0.6887721698019533,0.05551274332830785,2.5613500405273197,1.8725778707253662,0.8114351970865161,0.7559224537582083,1.938234512629677,0.5546096497838456,0.8290152130619857,0.3840014757143378,0.803024416998544,0.43865929362756034,71628,23975,29668,12000,5985,47919,0.6887721698019533,0.05551274332830785
2098471546,1.7668735031159621,0.7945007769148663,0.6857168653419397,1.3809623436037037,-1.7082576991207105e-14,0.24689960127972368,1.3773479129101651,1.8774836087775642,1.3899947077117139,1.4904618540713528,3.41341093660328,2.6678717850379168,0.4386689281685962,-9.431829340921223e-15,0.5675199595420286,0.20434155671428514,0.7455391515653635,0.3631784028277435,0.4386689281685962,0.6900680725050318,0.05547107906033279,2.5904799552888247,1.900411882783793,0.8229309813144691,0.7674599022541363,1.9318932173602548,0.5521315282686013,0.8276301608230521,0.3859111595122585,0.7945007769148834,0.43881726406221594,71507,23721,29883,11963,5940,47704,0.6900680725050318,0.05547107906033279
1926654922,1.7754464956635236,0.792825840160326,0.6818526751113232,1.3896191276526844,6.443924251854667e-15,0.2441051755122002,1.3868266982227024,1.8865528673846945,1.39663485413286,1.496301781809791,3.4226586282802334,2.678870869328122,0.43513963028164,3.5367248069864933e-15,0.5659926784028625,0.20262697081535094,0.7437877589521117,0.3633657075875116,0.43513963028164,0.6890859217215368,0.054701837230578414,2.6014187403437363,1.9123328186221997,0.8212398879365554,0.7665380507059771,1.9277734567839568,0.5488464278531154,0.830080601077726,0.38582736801083944,0.7928258401603195,0.43774749959912296,71723,24031,29774,11929,5989,47423,0.6890859217215368,0.054701837230578414
1236142425,1.728486378726025,0.8000874752510116,0.6839056996646923,1.342991173051986,9.487452092188365e-15,0.24794409874395143,1.3392869006507322,1.8391376366104015,1.3522560609768857,1.451732567995089,3.330355130973807,2.5876035814194585,0.4403044898929436,5.221138791760454e-15,0.5649783646189633,0.2048280216029211,0.7427515495543481,0.36015034301604226,0.4403044898929436,0.6880075946321255,0.054743954922229575,2.531437028160802,1.8434294335286763,0.7989181028130868,0.7441741478908572,1.9267465291965067,0.5503204380931057,0.8261056530102951,0.385495205674039,0.8000874752510021,0.4359616009207408,71376,23807,29683,11925,5961,47548,0.6880075946321255,0.054743954922229575
641863664,1.7937376886926741,0.8024935580546073,0.6791035010798865,1.4084036498932162,4.529732058302954e-15,0.24076043192181232,1.4011420891193196,1.9013790623993712,1.4264457381377127,1.5262917189249579,3.4859838719037386,2.737118386711502,0.4475636598146878,2.526304962383305e-15,0.562288582752595,0.19934640571422027,0.7488654851922364,0.36294217703837467,0.4475636598146878,0.6931797639420157,0.05568572125022036,2.6347462503544747,1.9415664864124589,0.851237621549133,0.7955519002989125,1.943418981425551,0.5577162026068656,0.8279865762118197,0.385334038799458,0.8024935580546028,0.43834306915807414,71540,23904,29779,11895,5962,48188,0.6931797639420157,0.05568572125022036
963177018,1.762887271384193,0.8037276091076638,0.6789094364298058,1.3776039974191858,1.2265864695704859e-15,0.2434724146124535,1.376386688699876,1.8754476981256045,1.3806651870374116,1.4798294042341054,3.403135349461834,2.6593718936413198,0.4414412699797921,6.736932795781219e-16,0.5648173425436742,0.20255638650018368,0.7437634558205141,0.36226095604349057,0.4414412699797921,0.6892982645295762,0.05446519129094202,2.590350316129749,1.9010520516001725,0.8127850333321509,0.7583198420412088,1.9304327648753983,0.5492423863227753,0.8319479922298475,0.38528327396500706,0.8037276091076626,0.4354370218173523,71881,23944,30353,11677,5907,47455,0.6892982645295762,0.05446519129094202
765827275,1.6905082479259723,0.7987369610220354,0.6854227020691505,1.3047901222674951,-1.837948069557468e-14,0.24711041340928974,1.3020356164905698,1.80120106116443,1.3117242451441014,1.411852971550778,3.2418289631459145,2.502150707861375,0.43546972046350446,-1.0020454431612911e-14,0.5670292670536228,0.204426897699474,0.7396782552845392,0.36260236935414875,0.43546972046350446,0.6850882830828178,0.054589972201723604,2.4720896761720677,1.7870013930892499,0.76973928697388,0.7151493147721565,1.9176652744067977,0.5451979083405541,0.8272694577256893,0.3857181256584772,0.7987369610220537,0.4383122886598607,71482,23915,29875,11821,5871,47109,0.6850882830828178,0.054589972201723604
1568807136,1.7354510341785807,0.7993827323890851,0.6780161226827726,1.3503636809466824,-1.4836719051815095e-14,0.24210925359785385,1.3449700266631721,1.8446198905233049,1.3638049000889825,1.4633975349136468,3.3365730152533724,2.596205211147019,0.4401122242349277,-8.168579527265541e-15,0.5569677759352862,0.19888472854625694,0.7403678041063533,0.3580830473890293,0.4401122242349277,0.6855355763709555,0.05483222773539412,2.53087742297316,1.8453418466022042,0.8056955922801585,0.7508633645447644,1.9225970364716345,0.5505650877891506,0.8214668608933332,0.38508735323189835,0.7993827323890998,0.43590686908491866,70975,23719,29608,11780,5868,47569,0.6855355763709555,0.05483222773539412
630660296,1.7605810697510256,0.7937498540264425,0.6826384050736594,1.3750248760955752,7.786835067850647e-15,0.24586448621176016,1.368259916103907,1.8676372705167752,1.3919703527456315,1.492417126052495,3.403355741094806,2.6580422149318204,0.43778477913211544,4.2947508626611265e-15,0.5665944339973241,0.20406916512434362,0.7453135261629855,0.36252526887298053,0.43778477913211544,0.6899131147567806,0.055400411406203505,2.5802280282673498,1.8903149135105692,0.8231277128274124,0.7677273014212089,1.9330866380246239,0.5515399806518029,0.830006676721018,0.3855561936554504,0.7937498540264346,0.4367739188618992,71714,23913,29888,12009,5904,47654,0.6899131147567806,0.055400411406203505
1922040604,1.7581822562122709,0.7982829083350622,0.69094854500922,1.3721291784461687,-3.76841200633126e-14,0.250151948262928,1.3700086336518336,1.8696882407260573,1.3774616062519764,1.4777837407407832,3.3831655844711213,2.640306599367279,0.4370530131227841,-2.0631730992339647e-14,0.5729744571234494,0.2074404494945594,0.7428589851038419,0.36553400762889005,0.4370530131227841,0.6879334809956659,0.054925504108173505,2.5740917211942183,1.8861582401985524,0.809073863276963,0.7541483591687894,1.9242405458917684,0.5474913825154082,0.8292577808609521,0.3860530777661022,0.7982829083351,0.44079659674629196,71649,23980,29897,11952,5820,47304,0.6879334809956659,0.054925504108173505
2021388904,1.755851348586375,0.7990645573946078,0.683125742809557,1.368849056983964,-2.6810110594868706e-14,0.24477625676061998,1.3670492607160443,1.8687163615158633,1.3733526593733392,1.473430970813824,3.3801626114328562,2.635150411131007,0.4392181598635537,-1.473659084518928e-14,0.564093729038317,0.20212494245679738,0.7450122003018492,0.3619687865815196,0.4392181598635537,0.6900026126704397,0.05500958763139611,2.5702685500607756,1.8802659373903359,0.8098940613720986,0.7548844737407026,1.9250847255117607,0.5496654254014817,0.8257538747087974,0.3870022916024108,0.7990645573946346,0.4383494860489369,71348,23877,29669,11793,6009,47493,0.6900026126704397,0.05500958763139611
1561523642,1.8026265234364056,0.7982798669428867,0.6792686634185565,1.4156953186070167,-1.524782600734194e-16,0.24262658052956357,1.4129780050191807,1.9143765966759538,1.4225002763535164,1.5227712538918912,3.4888027467899803,2.739936227476751,0.44088471547108504,-8.421273928082828e-17,0.5643451126176048,0.20157727315710047,0.7488665193132292,0.3627678394605043,0.44088471547108504,0.6934875184982449,0.05537900081498224,2.647786207602103,1.954298689103858,0.8410165391878874,0.7856375383729053,1.935399652357917,0.5522934170437099,0.8308128182704972,0.3869312048293888,0.7982798669428869,0.4366420828889929,71782,23909,29822,12057,5994,47718,0.6934875184982449,0.05537900081498224
1981369002,1.8574573430740788,0.7958198582476755,0.6825322631199736,1.4713890406940553,-3.4920709721259294e-15,0.24540492846587877,1.4601663169791315,1.9603645361005404,1.4994425713591475,1.6002194239589684,3.60557540062037,2.856164718748704,0.4414064881020703,-1.936899121119401e-15,0.5677456205460487,0.20413331490005832,0.7494106818716664,0.36361230564599034,0.4414064881020703,0.693514166941753,0.055896514929918685,2.7180036357265243,2.0244894687847714,0.8875717648938288,0.8316752499639102,1.941134968221218,0.5546562875095981,0.831822393202022,0.38606830238002343,0.7958198582476791,0.43712733465409487,71869,23729,30125,11978,6037,47922,0.693514166941753,0.055896514929918685
225660642,1.8546937394639336,0.8056649463867629,0.6794107367791241,1.4666657454425422,-7.49357721367442e-15,0.24321243264097453,1.465915990571209,1.9685742499417689,1.4685451202707538,1.569234887517107,3.5813698180664066,2.832096923688318,0.4436481927062501,-4.126420049253884e-15,0.5636762210935412,0.2017823056549676,0.749272894378089,0.36189391543857363,0.4436481927062501,0.693826975496807,0.055445918881287796,2.7172535065639654,2.023426531067158,0.8641163115024644,0.8086703926211766,1.9309763881025113,0.5506609102157399,0.8296545676710315,0.38802799402139126,0.8056649463867703,0.4361983041381496,71682,23941,30011,11826,5904,47577,0.693826975496807,0.055445918881287796
835657465,1.8424730750163127,0.8045255325480442,0.6877316415122765,1.4556040620149604,-1.4385048663866006e-14,0.24847496522461365,1.4488788847053964,1.9508300540095116,1.4724008400065502,1.5718410847781523,3.5837169462734186,2.8312342876767698,0.4474069235889486,-7.999709279572511e-15,0.5727652149144464,0.2069380093444413,0.7524826585966489,0.36582720557000514,0.4474069235889486,0.6971826684853435,0.055299990111299234,2.7095960443748432,2.0124133758895,0.8741209018985516,0.8188209117872525,1.9450579739091653,0.5561127714268418,0.8328324310554819,0.3868690130013523,0.8045255325480586,0.4392566762876629,71961,24169,29910,12020,5862,48051,0.6971826684853435,0.055299990111299234
505338217,1.7831755805215528,0.7953777784162506,0.693008224839753,1.397048036170493,-3.8744905218193046e-14,0.2547693646689226,1.3959269501699691,1.896338480777403,1.3998514210169413,1.5002007154106611,3.446003320016051,2.69980826535171,0.43908930481185066,-2.138917374726325e-14,0.5740926836246086,0.21105265857694383,0.7461950546643408,0.3630400250476648,0.43908930481185066,0.6907971002464617,0.055397954417880105,2.6178156247052513,1.9270185244587896,0.8281876953107113,0.7727897408928314,1.9325092591320399,0.5520512600768928,0.8284067389782543,0.38612754435106,0.7953777784162893,0.4382388601708304,71577,23629,29943,11924,6081,47699,0.6907971002464617,0.055397954417880105
1464855835,1.7405888485139411,0.8024989324099409,0.6861547208849963,1.3537478066759776,1.2100047396440102e-14,0.24986728547281517,1.35290030510979,1.8541416369287118,1.3558746780807658,1.455619252882698,3.3585190088932015,2.612097478304816,0.441205747034041,6.652482931860816e-15,0.5694745914282076,0.20737752867513376,0.7464215305883853,0.3620970627530738,0.441205747034041,0.6915829783352142,0.05483855225317436,2.558234355633163,1.8666513772979492,0.800284653260042,0.7454461010068675,1.929530349318621,0.549789824279367,0.8299507007598873,0.38684104183796364,0.8024989324099288,0.4362874354121812,71711,23848,29874,12031,5958,47504,0.6915829783352142,0.05483855225317436
1093232867,1.7947387360782887,0.8092739397791909,0.681851906125716,1.4079934801539356,-7.626949846100993e-16,0.2442825648540607,1.4021585483719659,1.9031255284327477,1.4226290680753295,1.5228753299090136,3.476005704683964,2.7269670346934642,0.44676764507933237,-4.2105327434742814e-16,0.5677478352264085,0.203403255360082,0.7490386699904996,0.3643445798663264,0.44676764507933237,0.6936967343047127,0.055341935685784195,2.6352873873754112,1.9415906530706986,0.8407183173085984,0.7853763816228142,1.9367753282460698,0.5520598441625739,0.832655639920922,0.3867452559243533,0.8092739397791917,0.4375693412716553,71943,23740,30355,11967,5881,47699,0.6936967343047127,0.055341935685784195
1030170195,1.7595287793657328,0.801066138467837,0.6890750469944483,1.3736274901636418,3.9360131069401796e-14,0.25203929083254223,1.3728734891044871,1.8729094085360403,1.375517873091785,1.4752681630516147,3.3930901577789747,2.6489148526510653,0.4404684805639628,2.1642279325521524e-14,0.5710384153139599,0.20886566399643366,0.7441753051279096,0.3621727513175263,0.4404684805639628,0.6893273262351055,0.05484797889280019,2.5819097882696105,1.8925824620345053,0.8111803695093065,0.7563323906165063,1.9284084452441301,0.5498528266422882,0.8287027919595537,0.385901289202091,0.8010661384677977,0.4370357561619061,71601,23825,29850,12041,5885,47508,0.6893273262351055,0.05484797889280019
542494361,1.7867775310828828,0.7976123282612124,0.6771874928755751,1.399905229506528,2.768850426102643e-14,0.24185724599455044,1.3955930730261192,1.8965604970301058,1.4107329009381158,1.511116411302608,3.453367587123996,2.7056459243100766,0.4390740369278693,1.524212065388482e-14,0.5632601951439858,0.20116815654318027,0.7477216628139197,0.3620920386008056,0.4390740369278693,0.692461993955974,0.0552596688579439,2.6215198843371277,1.9290578903811537,0.8318477027868878,0.7765880339289439,1.932735064689934,0.5504855195569089,0.8317640255761162,0.38687230157635477,0.7976123282611847,0.4353302468810247,71866,23891,30296,11761,5918,47563,0.692461993955974,0.0552596688579439
199763210,1.7358606479601768,0.8029177140953163,0.6849151520649515,1.350435767444331,1.1419835116956303e-14,0.24697891488664467,1.345391019451785,1.844983545522842,1.363012640377423,1.463810424887445,3.353403012260915,2.608824260020089,0.44405376175446987,6.315741517814178e-15,0.5655608352075419,0.20394000769411647,0.7445787522408259,0.3616208275134254,0.44405376175446987,0.6888325224560863,0.0557462297847352,2.5438424380506346,1.8550099155945483,0.8095605742103662,0.753814344425631,1.9318388352207447,0.5530501494226034,0.8257385363755377,0.3854248805158456,0.8029177140953049,0.4379362371783068,71346,23794,29693,11885,5974,47785,0.6888325224560863,0.0557462297847352
2109221179,1.84440192078678,0.7949414638526684,0.6839175168367722,1.4572997953593365,-1.2791553779644365e-14,0.2460952483664427,1.4490079850962505,1.9508371937871445,1.4780621203501558,1.5778927197299533,3.573685703081682,2.8236423878575967,0.43957940918308813,-7.0733555974530184e-15,0.5687755797534181,0.2046635217234707,0.7500433152240852,0.3641120580299474,0.43957940918308813,0.6948399098298192,0.055203405394259455,2.701157119490549,2.0063172096607294,0.8725285835910805,0.817325178196821,1.9375851124451382,0.5529707898902079,0.8316435326647226,0.38710212542744354,0.7949414638526812,0.43782226847032946,71859,23908,29999,12035,5917,47780,0.6948399098298192,0.055203405394259455
153014392,1.7223237826461972,0.802776142810932,0.6822982464797068,1.3378085056717717,-9.273383641486575e-15,0.24574418909691406,1.3310517920973726,1.8299378695343276,1.3546417731167646,1.454220556797045,3.3309701766937962,2.5873185282696434,0.44469098040857286,-5.136911578859304e-15,0.5636566568943636,0.20301290350993548,0.7436516484241528,0.3606437533844281,0.44469098040857286,0.6884908326235935,0.05516081580055897,2.5254171331416817,1.8369263005180883,0.8055530435521213,0.7503922277515623,1.9339976665572467,0.5539414497938131,0.8261147669696204,0.3845152769744257,0.8027761428109413,0.43655405738279274,71377,23664,29932,11936,5845,47861,0.6884908326235935,0.05516081580055897
445620927,1.8073761426736459,0.797474605983623,0.6899193229501879,1.4206810204765064,-5.1641315731929795e-15,0.2520210870851093,1.4177684659853824,1.9198817829201673,1.4279338307897909,1.5272158674355425,3.497293029971784,2.7490336479576105,0.4421314721591911,-2.863069341328293e-15,0.5699990675745648,0.20821533745911927,0.7482593820141737,0.36178373011544546,0.4421314721591911,0.6932159828992809,0.055043399114893386,2.650582432909831,1.9573664500105503,0.8467105970619696,0.7916671979470762,1.9350111730468287,0.5544144839745163,0.826182205097796,0.38669512219713953,0.7974746059836281,0.4378982358650786,71386,23694,29901,11861,5930,47904,0.6932159828992809,0.055043399114893386
1800504671,1.7728349344352528,0.7987275089578316,0.6841512118975188,1.3865126015473597,1.1285046707249345e-14,0.24646120236120952,1.3834995643547312,1.8847753792026496,1.3940313958530797,1.4934964713227818,3.4218299211526015,2.676171488882156,0.4410515484864092,6.23152109969027e-15,0.5649449019669294,0.20351787351282483,0.7456584322704453,0.36142702845410457,0.4410515484864092,0.6907345376202217,0.054923894650216416,2.5971319810561693,1.9063974434359474,0.8246979400964606,0.7697740454462442,1.9301458103557996,0.5521927610354713,0.8257602882848569,0.386322332887893,0.7987275089578203,0.4376900095363094,71348,23686,29862,11832,5968,47711,0.6907345376202217,0.054923894650216416
345055515,1.7156279480842598,0.7995446861940295,0.6924444174741452,1.3306662679693848,0.0,0.2538498426526909,1.3258913743276055,1.8243331525993123,1.3426636914960763,1.4424946647111587,3.3171188729941075,2.572806182171787,0.4400999305914248,0.0,0.5765262980399057,0.21135430707408798,0.7443126908223208,0.3651719909658177,0.4400999305914248,0.6893619105326335,0.0549507802896837,2.5231147194052763,1.833752808872643,0.7940041535887605,0.7390533732990769,1.93347215909961,0.5504381908738288,0.8325957773519523,0.38496168011487497,0.7995446861940295,0.43859457482145425,71938,23855,29944,12061,6078,47559,0.6893619105326335,0.0549507802896837
769715874,1.7395682058470845,0.7991272964427664,0.683203518650536,1.3537284685488296,1.2855319176143865e-14,0.24273686326402627,1.3505956913108474,1.8511008337240853,1.3615271683458714,1.461920158666162,3.3401264507155575,2.5992796658897315,0.43973200964914344,7.073835872169803e-15,0.5599254675861961,0.19893713652408432,0.7408467848258261,0.3609883310621118,0.43973200964914344,0.6856040073800573,0.055242777445771135,2.53568253773896,1.8500785303589025,0.8044439129766447,0.7492011355308736,1.920089387405813,0.5502652851511463,0.8195588171035203,0.38583973729825494,0.7991272964427536,0.4404666553865097,70810,23615,29552,11749,5894,47543,0.6856040073800573,0.055242777445771135
1150114018,1.773719983970831,0.7993848306785536,0.6973861003518302,1.3887365878313893,1.367404174813649e-14,0.2548791168572894,1.3851833764260282,1.8845945924295868,1.3976237342681719,1.496404966911121,3.441859128391251,2.6948085069537053,0.4430493557500456,7.578671941858796e-15,0.5802246402533623,0.21205920767851066,0.7470506214375455,0.3681654325748516,0.4430493557500456,0.692302320240113,0.05474830119743992,2.6124948083698554,1.920192488129742,0.8293643200213999,0.77461601882396,1.9404749112010073,0.5542378823650751,0.8319991464708573,0.38498339613944177,0.7993848306785399,0.4425069834945408,71889,23957,29977,11828,6127,47889,0.692302320240113,0.05474830119743992
991100538,1.7808935850838388,0.8008099633635759,0.6931890285094602,1.3932482158538297,-3.2639923893913577e-14,0.2520207354767206,1.388148482914547,1.8908300382937333,1.4060085592804896,1.5058150829771244,3.4435307690688948,2.693980786065409,0.44213977754878747,-1.8021015409260456e-14,0.5749072001770664,0.20901735235341967,0.7495499830034859,0.36588984782364675,0.44213977754878747,0.6944452313095918,0.05510475169389611,2.6121465752200232,1.9177013439104316,0.8313841938488015,0.7762794421549054,1.933597154771482,0.5521157300437476,0.8293656946839869,0.3876453692300089,0.8008099633636085,0.4411682930327396,71659,23798,29842,11959,6060,47704,0.6944452313095918,0.05510475169389611
937110928,1.743360524468224,0.7976574475853708,0.6723637847723676,1.3576113955372504,1.5276638981656642e-16,0.23721358339478935,1.3518163371984795,1.8517550922922377,1.3721191174871383,1.4719985883279145,3.3668968271578357,2.6219117824421083,0.4397049173712288,8.421175407405074e-17,0.5572400794291527,0.1965973168785976,0.7449850447157272,0.3606427625505551,0.4397049173712288,0.6899269560511342,0.05505808866458961,2.555464526725429,1.8655375706742947,0.8114323004324716,0.756374211767882,1.9312682488235402,0.5512452979687982,0.8287776528859438,0.38574912893097346,0.7976574475853707,0.4351502013775782,71607,23559,29926,11921,6201,47628,0.6899269560511342,0.05505808866458961
1517495950,1.8090568307077952,0.7991087940059799,0.6818465327916671,1.4232860585778107,-5.626014748381157e-15,0.24384337854092236,1.4198915672011447,1.9199876649241538,1.4317685627336187,1.5318514535698737,3.505620504981897,2.7580674673736434,0.44257483576433104,-3.1158868128459893e-15,0.5660319253981472,0.20242551719960045,0.7475530376082539,0.3636064081985468,0.44257483576433104,0.6921235775561015,0.05542946005214859,2.657226756140213,1.9651031785841118,0.8483937488416194,0.7929642887894709,1.9378166818619622,0.5538355216261319,0.8301456386096985,0.38577077212998456,0.7991087940059856,0.43800315425074476,71724,23909,29722,12001,6092,47851,0.6921235775561015,0.05542946005214859
963055724,1.8039860799741188,0.7979526973378746,0.6833138993965191,1.4188620060654484,-1.9783202749181073e-15,0.24636937807692358,1.413930475060823,1.9130275146065685,1.4312116687075414,1.5309218063312118,3.498046389427776,2.7512657511662724,0.4415476327408421,-1.0947047827616142e-15,0.5687657503349262,0.20506895045633602,0.7467806382615035,0.36369679987859016,0.4415476327408421,0.691605970170427,0.05517466809107491,2.650909833900005,1.959303863729578,0.8471365555277452,0.7919618874366703,1.9390650672193441,0.5533506362143156,0.8323637947907131,0.3851240739086703,0.7979526973378765,0.4369445213195955,71920,23988,29946,11880,6106,47812,0.691605970170427,0.05517466809107491
1692472059,1.7682375769965173,0.7967477319380349,0.6786701832053897,1.3818676549217632,-1.6788088634479523e-14,0.24199675645893962,1.375265025474428,1.8758524253712798,1.3983508228185249,1.4995819409231015,3.4113230030858093,2.6659296125025955,0.43961763809873877,-9.263082375810461e-15,0.5603723912243274,0.1998147324595035,0.7453933905832135,0.3605576587648239,0.43961763809873877,0.6895375867204615,0.05585580386275833,2.583905936707081,1.8943683499866193,0.8274170663788061,0.7715612625160477,1.9292220951893773,0.5517651578742478,0.8256917794408817,0.38636992207475407,0.7967477319380517,0.4366734267464501,71342,23817,29663,11943,5919,47674,0.6895375867204615,0.05585580386275833
